847,OPEN,NTR: derecho,Hazards,2020-06-19 03:28:47 +0000 UTC
846,CLOSED,NTR: acid rain,in editor's version, PR submitted, Hazards,2020-07-03 08:36:58 +0000 UTC
845,OPEN,NTR: coastal erosion,Hazards,2019-08-21 17:02:35 +0000 UTC
844,OPEN,NTR: chemical spill,Hazards,2019-08-16 09:49:12 +0000 UTC
843,OPEN,NTR: loess,,2019-08-14 09:36:50 +0000 UTC
842,OPEN,NTR: saltation,,2019-08-12 20:03:48 +0000 UTC
841,OPEN,NTR: fluid,,2019-08-12 20:04:00 +0000 UTC
836,OPEN,Does 'atmospheric aerosolisation of dust' include 'sand-storm'?,Hazards,2019-08-16 09:49:34 +0000 UTC
835,OPEN,NTR: Pyroclastic flow,Hazards,2019-08-16 09:49:52 +0000 UTC
834,OPEN,NTR: Seiche,Hazards,2019-08-20 17:14:48 +0000 UTC
833,OPEN,Upload ENVO to Wikidata mappings,,2019-08-19 01:57:35 +0000 UTC
832,CLOSED,NTR: Fire break,in editor's version, PR submitted, Hazards,2020-07-03 08:36:58 +0000 UTC
831,CLOSED,NTR: Planned burn,in editor's version, PR submitted, Hazards,2020-07-03 08:36:58 +0000 UTC
830,OPEN,human environmental conditions,,2019-08-20 13:52:14 +0000 UTC
829,OPEN,"area of scrub" vs "scrubland area",Hazards,2019-08-16 09:51:06 +0000 UTC
828,CLOSED,NTR: Grass-fire,in editor's version, PR submitted, Hazards,2020-07-03 09:49:09 +0000 UTC
827,OPEN,wildfire/bushfire hierarchy and defs,Hazards,2019-08-16 09:51:54 +0000 UTC
825,OPEN,NTR: Australian Soil Classification,soil,2020-09-09 12:10:21 +0000 UTC
823,OPEN,Atmospheric fronts,enhancement, axiomatization, in editor's version, mapping,2020-07-03 09:47:21 +0000 UTC
822,OPEN,Celebrating Apollo 11!,,2019-08-14 06:05:18 +0000 UTC
821,CLOSED,ENVO marine oxygen minimum zone lacks defintion,bug, SDG Ontology Framework, in editor's version, PR submitted,2020-07-03 09:55:03 +0000 UTC
818,CLOSED,NTR: open cage mariculture,enhancement, in editor's version,2020-07-03 08:36:58 +0000 UTC
817,OPEN,NTRs: sustainability,SDG Ontology Framework, possible domain conflict,2019-07-23 10:54:42 +0000 UTC
816,OPEN,Land use logical definition does not match text definition,enhancement, axiomatization,2019-07-22 16:56:37 +0000 UTC
814,CLOSED,new term Jökulhlaup,enhancement, in editor's version,2020-07-03 08:36:57 +0000 UTC
812,CLOSED,add glaciovolcano,enhancement, in editor's version,2020-07-03 08:30:50 +0000 UTC
808,CLOSED,creation of urea in liquid water,enhancement, in editor's version, Planet Microbe,2020-07-03 08:30:49 +0000 UTC
807,OPEN,envo microbiome,help wanted, interesting-discussion, possible domain conflict,2019-07-24 14:00:33 +0000 UTC
805,OPEN,Tropical forest biome,GOLD/EBI-MGNIFY,2019-08-16 10:02:32 +0000 UTC
804,OPEN,Crystal geyser?,question, GOLD/EBI-MGNIFY,2021-06-15 03:35:15 +0000 UTC
803,OPEN,Freshwater sediment biome?,GOLD/EBI-MGNIFY,2019-08-16 10:03:44 +0000 UTC
802,OPEN,Termite gut,enhancement, GOLD/EBI-MGNIFY,2019-08-16 10:04:13 +0000 UTC
801,CLOSED,thalassic and athalassic qualities,in editor's version, GOLD/EBI-MGNIFY,2020-07-03 09:57:01 +0000 UTC
800,OPEN,xref for definition of 'area of lichen dominated vegetation' does not resolve,,2019-07-17 15:25:08 +0000 UTC
798,CLOSED,vadose cave,in editor's version,2020-07-03 08:30:49 +0000 UTC
795,CLOSED,add intermediate parent for atmospheric aerosol formation,enhancement, in editor's version,2020-07-03 09:48:20 +0000 UTC
794,OPEN,New DP: formation process,,2019-06-08 18:07:19 +0000 UTC
793,CLOSED,Shared exact synonyms,bug, high priority, in editor's version,2020-07-19 03:25:41 +0000 UTC
792,OPEN,Add design pattern for ecosystem and biome,axiomatization,2019-06-11 12:28:14 +0000 UTC
791,OPEN,incorrect classification: mangrove island is-a ecosystem,axiomatization,2019-07-15 20:22:32 +0000 UTC
790,OPEN,polar biome has only a single subclass,,2019-06-10 18:04:36 +0000 UTC
789,OPEN,Missing ontology header info,bug,2019-07-25 15:02:05 +0000 UTC
788,CLOSED,Duplicate definitions,bug, high priority, in editor's version,2020-07-03 09:49:50 +0000 UTC
787,CLOSED,tundra, tundra biome, tundra ecosystem,enhancement, interesting-discussion, axiomatization, in editor's version,2020-07-03 09:53:03 +0000 UTC
785,CLOSED,NTR: carbon sequestration,enhancement, in editor's version,2020-07-03 08:36:57 +0000 UTC
782,CLOSED,ice superclass to soild environmental material,enhancement, interesting-discussion, MIxS,2020-06-01 22:41:09 +0000 UTC
781,OPEN,organismal groupings for EBI/JGI GOLD microbiome terms,mapping, GOLD/EBI-MGNIFY,2019-08-16 10:01:31 +0000 UTC
780,OPEN,Add fish agri-food system,,2019-07-16 14:36:43 +0000 UTC
779,OPEN,Mine NatSciData environment descriptors for targets,,2019-05-22 16:03:55 +0000 UTC
777,CLOSED,NTR: submarine groundwater discharge,enhancement, high priority, in editor's version,2020-07-03 08:36:56 +0000 UTC
776,OPEN,seamount and submarine volcano,GOLD/EBI-MGNIFY,2019-08-16 09:58:58 +0000 UTC
775,CLOSED,epilimnion and hypolimnion,GOLD/EBI-MGNIFY,2019-10-08 22:24:32 +0000 UTC
773,OPEN,Map phsyiographic feature component of IGSN,,2020-05-24 22:01:58 +0000 UTC
772,OPEN,Add term : superionic ice,enhancement,2019-05-09 17:16:36 +0000 UTC
770,CLOSED,Add term: manganese nodule ecosystem,enhancement, high priority, axiomatization, in editor's version,2020-07-03 08:36:56 +0000 UTC
769,OPEN,Add multiple issue templates,enhancement,2020-10-05 21:52:30 +0000 UTC
768,CLOSED,Usage of 'composed primarily of' relation,help wanted, question,2021-03-09 21:19:35 +0000 UTC
766,CLOSED,Add column for environmental system to ebi_biomes.csv,,2019-05-02 17:44:45 +0000 UTC
764,CLOSED,NTR: particulate organic matter terms,,2019-05-03 11:07:32 +0000 UTC
758,CLOSED,Please add ruth.duerr3@gmail.com to the ENVO editors slack channel,,2019-04-26 16:41:59 +0000 UTC
757,OPEN,Update DbXref for INTERNAS contributions,,2019-04-25 16:16:02 +0000 UTC
754,OPEN,synonyms for bare soil and related terms,soil,2019-05-02 18:15:49 +0000 UTC
752,CLOSED,Duplicate axioms in some classes,,2019-04-15 17:23:15 +0000 UTC
750,CLOSED,NTR: bare soil,enhancement,2019-04-23 16:48:02 +0000 UTC
749,CLOSED,potentially duplicated classes: oxygen and dioxygen in water,question, axiomatization, in editor's version, PR submitted, Planet Microbe,2020-07-03 08:36:55 +0000 UTC
748,OPEN,NTR: permafrost freezing process,help wanted, question,2019-05-03 11:01:00 +0000 UTC
746,OPEN,Revise thermokarst semantics,bug, enhancement,2019-04-09 17:45:30 +0000 UTC
744,CLOSED,NTR: soil organic matter,soil,2020-08-05 23:55:05 +0000 UTC
743,OPEN,Change label for marine layer,,2019-04-05 04:29:43 +0000 UTC
741,CLOSED,NTR: active layer,enhancement,2019-04-30 06:33:01 +0000 UTC
740,OPEN,Explore ESRI EMU Framework,,2019-03-28 08:55:42 +0000 UTC
739,CLOSED,Updating definition and axioms for tundra,enhancement,2019-04-26 22:45:52 +0000 UTC
738,OPEN,Add semantics of Sargasso blooms and invasion / overproduction and impacts,,2019-03-27 10:59:44 +0000 UTC
737,OPEN,The many faces of paraffin: hierarchy refactoring,enhancement,2019-03-24 19:21:50 +0000 UTC
735,CLOSED,modification of ebi_biomes.csv,GOLD/EBI-MGNIFY,2019-10-08 22:27:13 +0000 UTC
733,CLOSED,Addition of id ranges for chemical_concentration and ebi_biomes,GOLD/EBI-MGNIFY, Planet Microbe,2019-10-08 23:07:27 +0000 UTC
731,OPEN,Map to NERC VS,enhancement, mapping,2020-07-16 21:46:07 +0000 UTC
729,CLOSED,fix label for balast water,,2019-03-20 21:04:03 +0000 UTC
727,CLOSED,NTR: lake water,enhancement, in editor's version,2019-04-05 00:31:03 +0000 UTC
725,CLOSED,NTR: speed of a water current,enhancement, in editor's version,2020-07-03 09:53:53 +0000 UTC
724,OPEN,Incomplete deduplication of APs in release,,2019-04-15 14:28:25 +0000 UTC
723,OPEN,NTR: Cyclogenesis and Anticyclogenesis,,2019-03-26 14:24:53 +0000 UTC
721,CLOSED,import new terms from CHEBI,enhancement,2019-04-29 17:54:59 +0000 UTC
719,CLOSED,NTR: terms for concentration of carbon dioxide in environmental material,,2019-03-20 00:22:30 +0000 UTC
718,OPEN,Add and correct logical axioms to environmental zone,enhancement, interesting-discussion, axiomatization,2019-10-14 03:03:05 +0000 UTC
716,OPEN,Change ENVO_01000551 label 'paraffin' to 'kerosene'?,bug, enhancement, in editor's version,2020-07-03 21:39:03 +0000 UTC
711,CLOSED,water chlorophyll concentration,Planet Microbe,2019-10-08 22:27:58 +0000 UTC
707,CLOSED,NTR: sea surface temperature,enhancement, in editor's version,2019-03-18 15:24:59 +0000 UTC
705,OPEN,axiom for connecting two objects,,2019-03-06 03:43:16 +0000 UTC
703,CLOSED,NTR: frost heaving,enhancement, in editor's version,2019-03-18 20:25:44 +0000 UTC
701,CLOSED,NTR: adfreeze,in editor's version,2019-03-18 20:29:30 +0000 UTC
700,CLOSED,Integrate robot report into workflow,,2020-09-30 20:58:18 +0000 UTC
699,CLOSED,mountain classes have incorrectly formatted dbxrefs preventing release,bug, help wanted, high priority,2019-03-18 15:54:54 +0000 UTC
697,CLOSED,delete newCloud,,2019-03-05 02:34:57 +0000 UTC
689,CLOSED,Roundtrip envo-edit.owl to use latest owlapi,,2019-03-02 00:46:39 +0000 UTC
687,CLOSED,increased combustibility unsatisfiable,,2019-03-02 11:07:28 +0000 UTC
686,CLOSED,unsatisfiable class planetary wind,,2019-03-02 01:11:12 +0000 UTC
684,CLOSED,unsatisfiable class area of perennial ice or snow,in editor's version,2019-03-18 15:24:58 +0000 UTC
683,CLOSED,failure while preparing release with ODK,,2019-03-02 00:30:55 +0000 UTC
679,CLOSED,Fix chemical_concentration.yaml,Planet Microbe,2019-10-08 23:05:05 +0000 UTC
677,CLOSED,creation of a robot template tsv for biome classes,GOLD/EBI-MGNIFY,2019-10-08 23:05:24 +0000 UTC
676,CLOSED,Use RO determined_by relation,enhancement, axiomatization, in editor's version,2019-03-14 01:56:57 +0000 UTC
674,CLOSED,Addition of CHEBI:26675 - silicic acid,Planet Microbe,2019-10-08 23:05:49 +0000 UTC
672,OPEN,Creation of EBI Biome terms,enhancement, mapping, GOLD/EBI-MGNIFY,2019-08-16 09:58:16 +0000 UTC
669,OPEN,Refactor repo to use standard ODK Makefile,,2019-03-02 12:03:28 +0000 UTC
668,CLOSED,Create more detailed documentation on git workflow,,2019-03-05 17:09:47 +0000 UTC
667,OPEN,Use dosdp-tools rather than apply-pattern,,2019-03-02 10:26:17 +0000 UTC
666,CLOSED,make new template for chemical concentration in environmental material,Planet Microbe,2019-10-08 23:06:49 +0000 UTC
663,CLOSED,Create a class for NOX,in editor's version, PR submitted, Planet Microbe,2020-07-03 09:57:35 +0000 UTC
661,OPEN,surface layer changes,,2019-03-02 13:17:55 +0000 UTC
660,CLOSED,NTR: undergrowth,in editor's version,2019-03-18 15:24:58 +0000 UTC
659,CLOSED,NTR: Forest floor,in editor's version,2019-03-18 15:24:58 +0000 UTC
658,OPEN,PURLs for WWF ecoregions,help wanted, high priority,2021-09-07 20:16:05 +0000 UTC
657,OPEN,Handling the idea of sample in ENVO and SWEET,,2019-01-18 05:17:12 +0000 UTC
656,CLOSED,NTR: infrasound,in editor's version,2019-03-18 15:24:58 +0000 UTC
655,OPEN,NTR: maternal famine,,2019-07-30 20:38:48 +0000 UTC
654,OPEN,Consider updates to Ice Cap definition,enhancement,2019-01-24 16:07:08 +0000 UTC
653,OPEN,Plastic properties for things like frozen land,,2019-03-02 11:31:44 +0000 UTC
652,OPEN,Definition of Frazil ice,,2019-03-02 11:27:28 +0000 UTC
651,OPEN,Create sized based categories for ice floes,,2019-01-29 01:13:58 +0000 UTC
650,OPEN,Cross axiomatise / import taxa for alpine tundra biome,enhancement, axiomatization, class available!,2019-05-03 11:06:29 +0000 UTC
649,CLOSED,Reference fix for GCW dbxrefs,,2019-03-06 20:38:35 +0000 UTC
648,CLOSED,how to refer to rainfall?,in editor's version,2019-03-18 15:24:58 +0000 UTC
645,OPEN,foodon food product class placement,,2018-12-05 20:27:07 +0000 UTC
644,OPEN,NTR: climatic zone,,2018-12-03 09:33:04 +0000 UTC
642,OPEN,Fill in missing MEO syns,mapping,2018-11-12 22:25:14 +0000 UTC
641,OPEN,bog as synonym for toilet,enhancement,2018-11-13 10:05:37 +0000 UTC
640,OPEN,Include envoEmpo obo and json in release subset,,2018-11-12 22:25:14 +0000 UTC
633,CLOSED,Previous FoodOn self-parent issue surfaces in ENVO,,2019-02-15 18:21:56 +0000 UTC
632,OPEN,NTRs related to glacial flow,enhancement,2018-10-24 17:56:44 +0000 UTC
631,CLOSED,NTR: moonmoon,enhancement, question,2021-03-09 21:21:07 +0000 UTC
630,CLOSED,Should "tap water" be in ENVO or FoodOn?,,2018-11-12 22:31:37 +0000 UTC
629,CLOSED,NTR: satellite imaging,enhancement, in editor's version,2019-03-18 15:24:58 +0000 UTC
628,CLOSED,Add "prison" under building,enhancement, in editor's version,2019-03-18 15:24:58 +0000 UTC
627,OPEN,Classes for OMP,enhancement, possible domain conflict,2018-11-12 22:25:14 +0000 UTC
626,CLOSED,NTR: land use,enhancement, in editor's version,2019-03-18 15:24:57 +0000 UTC
625,OPEN,Align to CCO geospatial entities,,2019-07-29 20:04:51 +0000 UTC
624,OPEN,NTR: create classes for monitoring processes and sites,enhancement,2018-10-09 23:35:46 +0000 UTC
622,CLOSED,Make a base module of envo,,2018-11-02 15:35:45 +0000 UTC
621,CLOSED,new term request for 'mussle bed' and 'gill tissue',in editor's version,2019-03-18 15:24:57 +0000 UTC
620,CLOSED,Add fire tornado,enhancement, SDG Ontology Framework, in editor's version,2019-03-18 15:24:57 +0000 UTC
619,OPEN,Make examples of using ENVO for bioinformaticians,,2018-07-27 11:36:12 +0000 UTC
618,OPEN,Need 'energy'?,,2020-07-16 01:21:41 +0000 UTC
617,CLOSED,'Mountain' definition is old,enhancement, axiomatization, in editor's version,2019-03-18 15:24:57 +0000 UTC
615,CLOSED,water is a magma???,,2018-05-17 20:11:47 +0000 UTC
614,OPEN,Which foodon classes should be imported into ENVO,,2018-05-16 21:11:52 +0000 UTC
613,OPEN,consider moving out cell culture classes,,2018-05-16 20:52:17 +0000 UTC
612,CLOSED,remove flopo dependency,,2018-05-18 20:03:45 +0000 UTC
611,CLOSED,problems with arable land connections to AGRO,,2018-05-18 20:03:45 +0000 UTC
610,CLOSED,Remove some imports from current release,,2018-05-18 20:03:44 +0000 UTC
609,CLOSED,SDGIO axioms leaking into envo-edit,,2018-05-18 20:03:44 +0000 UTC
607,CLOSED,new release?,,2018-05-29 23:03:18 +0000 UTC
605,OPEN,boundary layers,,2018-04-16 16:19:35 +0000 UTC
604,CLOSED,NTR: hydroclimate,enhancement, interesting-discussion,2018-05-18 20:36:00 +0000 UTC
603,CLOSED,New terms needed for South American ecoregions?,enhancement, in editor's version,2019-03-18 15:24:57 +0000 UTC
602,CLOSED,New particle formation event,enhancement, interesting-discussion, in editor's version,2019-03-18 15:24:57 +0000 UTC
601,OPEN,Adding new experimental field sites to GAZ,,2018-10-18 11:45:42 +0000 UTC
600,CLOSED,Make ENVO CC-0,Usability,2019-10-02 23:35:35 +0000 UTC
599,OPEN,Ice ablation process subclasses,,2018-05-14 13:49:07 +0000 UTC
598,CLOSED,NTR: waste disposal-related terms,enhancement, in editor's version,2019-03-18 15:24:57 +0000 UTC
597,OPEN,Fix vegetated area semantics to accommodate seagrass beds,bug, enhancement, axiomatization,2018-03-07 14:07:50 +0000 UTC
596,OPEN,Terms for planetary science,enhancement,2018-03-06 18:09:25 +0000 UTC
595,OPEN,change label for meteor,,2020-11-18 09:40:29 +0000 UTC
593,CLOSED,NTR: crop canopy,enhancement, axiomatization, in editor's version,2019-03-18 15:24:56 +0000 UTC
592,CLOSED,NTR: office building,in editor's version,2019-03-18 15:24:56 +0000 UTC
591,OPEN,GAZ to INSDC country list mapping,,2019-04-07 19:13:00 +0000 UTC
590,CLOSED,GAZ typo,wontfix,2019-04-07 19:07:06 +0000 UTC
589,CLOSED,NTR: flood defence,in editor's version,2019-03-18 15:24:56 +0000 UTC
588,CLOSED,Typo in Definition of marine bathyal zone biome,in editor's version,2019-03-18 15:24:56 +0000 UTC
587,CLOSED,NTR: solar radiation,in editor's version,2018-11-03 18:34:31 +0000 UTC
586,OPEN,Map to agINFRA Soil Controlled Vocabulary,,2018-11-12 23:18:56 +0000 UTC
585,CLOSED,hyroform relation to 'water body',enhancement, in editor's version,2019-03-18 15:24:56 +0000 UTC
584,OPEN,export 'bacon curing brine' to FOODON,,2018-01-31 22:15:36 +0000 UTC
583,CLOSED,new dust terms,enhancement, in editor's version,2019-03-18 15:24:56 +0000 UTC
582,CLOSED,Class to add: vog,enhancement, in editor's version,2019-03-18 15:24:56 +0000 UTC
581,CLOSED,magma has "liquid environmental material" under it,bug, axiomatization, in editor's version,2019-03-18 15:24:56 +0000 UTC
580,CLOSED,NTR: wilderness or natural geographic feature,enhancement, interesting-discussion, SDG Ontology Framework, in editor's version,2019-03-18 15:30:06 +0000 UTC
579,OPEN,Addition to definitions of habitat types in seamount catalogue,question, possible domain conflict,2017-12-01 13:55:13 +0000 UTC
578,OPEN,For Gazetteer: suggest a "First Level Administrative Division of the United States" class,question,2018-01-31 22:02:16 +0000 UTC
577,OPEN,Formation of particles in an atmosphere descriptions,question, interesting-discussion,2017-11-28 16:56:28 +0000 UTC
576,OPEN,Do not merge imports when making envo.owl,enhancement,2017-09-19 11:26:01 +0000 UTC
574,OPEN,New subset: conservation entities,enhancement, SDG Ontology Framework,2017-09-12 18:43:14 +0000 UTC
573,OPEN,Integrating IUCN categories into forest semantics,enhancement,2017-09-05 11:39:21 +0000 UTC
572,CLOSED,NTR: ecosystem fragment,enhancement, SDG Ontology Framework, in editor's version,2019-03-18 15:30:06 +0000 UTC
571,OPEN,NTRs: Types of conservation activity,enhancement, SDG Ontology Framework,2017-09-11 16:07:07 +0000 UTC
570,OPEN,NTRs: Environmental management classes,enhancement, SDG Ontology Framework,2017-09-11 14:30:42 +0000 UTC
569,CLOSED,Approach to IUCN protected area categories in Wikidata,,2017-09-05 10:55:32 +0000 UTC
568,CLOSED,Revise: "protected area",enhancement, interesting-discussion, SDG Ontology Framework, in editor's version,2019-03-18 15:30:06 +0000 UTC
567,CLOSED,Term transfer: Geodiversity,enhancement, in editor's version, possible domain conflict,2019-03-18 15:30:06 +0000 UTC
566,CLOSED,NTR: Gut content of a holothurian,enhancement, in editor's version,2019-03-18 15:30:05 +0000 UTC
565,CLOSED,NTR: algal biomass,enhancement, in editor's version,2019-03-18 15:30:05 +0000 UTC
564,CLOSED,NTR: brownish colored sea ice,enhancement, in editor's version,2019-03-18 15:30:05 +0000 UTC
563,OPEN,NTR: surface of sediment / water,enhancement,2017-10-09 16:02:49 +0000 UTC
562,CLOSED,addition of term Rhizoplane,enhancement, in editor's version,2019-03-18 15:30:05 +0000 UTC
560,CLOSED,NTR: detritus,enhancement, axiomatization,2017-08-16 19:11:04 +0000 UTC
559,CLOSED,Remove relations collection of organisms subclass of material entity,enhancement, high priority, axiomatization, in editor's version,2017-08-22 00:52:27 +0000 UTC
558,OPEN,NTR: secchi depth,,2017-08-11 11:29:45 +0000 UTC
557,CLOSED,NTR: precipitation amount,enhancement, in editor's version,2019-03-18 15:30:05 +0000 UTC
556,CLOSED,NTR: wind speed,enhancement, in editor's version,2019-03-18 15:30:05 +0000 UTC
555,CLOSED,NTR: wind direction,enhancement, in editor's version,2019-03-18 15:30:05 +0000 UTC
554,OPEN,NTR: oxygen saturation,,2017-08-17 07:15:56 +0000 UTC
553,CLOSED,NTR: oxygen concentration,in editor's version,2019-03-18 15:30:05 +0000 UTC
552,CLOSED,new terms for pathogen sampling sites,enhancement, in editor's version,2017-08-18 17:13:29 +0000 UTC
551,CLOSED,Transmit PURL to Omics related TSVs to MIxS community,enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
550,CLOSED,NTR: Karman vortices,enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
549,CLOSED,Concept for atmospheric new particle formation,enhancement, interesting-discussion, in editor's version,2017-08-22 00:52:27 +0000 UTC
548,OPEN,Link GeOMe habitat terms to ENVO environmental terms,enhancement, mapping,2017-08-06 07:48:00 +0000 UTC
547,OPEN,Describe usages of ENVO in OBO metadata,,2017-07-31 03:07:48 +0000 UTC
546,CLOSED,UTR: 'anoxic water',enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
545,CLOSED,NTR: rockslide lake,in editor's version,2017-08-22 00:52:27 +0000 UTC
544,CLOSED,NTR: landslide lake,enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
543,CLOSED,NTR: aeolian lake,enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
542,CLOSED,UTR: rift lake,in editor's version,2017-08-22 00:52:27 +0000 UTC
541,CLOSED,NTR: tectonic lake,enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
540,CLOSED,NTR: oxic lake,enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
539,CLOSED,NTR: hypoxic lake,enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
538,CLOSED,NTR: anoxic lake,enhancement, in editor's version,2017-08-22 00:52:27 +0000 UTC
537,CLOSED,NTR: hypoxic water,enhancement, in editor's version,2017-08-22 00:52:26 +0000 UTC
536,CLOSED,NTR: oxic water,enhancement, in editor's version,2017-08-22 00:52:26 +0000 UTC
535,CLOSED,NTR: volcanic lake,wontfix,2017-07-31 19:23:53 +0000 UTC
534,CLOSED,NTR: caldera lake,enhancement, in editor's version,2017-08-22 00:52:26 +0000 UTC
533,CLOSED,NTR: meteorite lake,enhancement, in editor's version,2017-08-22 00:52:26 +0000 UTC
532,CLOSED,NTR: natural lake,interesting-discussion,2017-07-31 04:29:17 +0000 UTC
531,CLOSED,NTR: humic lake,,2017-07-31 04:29:17 +0000 UTC
530,CLOSED,NTR: hypersaline lake,enhancement,2017-07-31 04:29:17 +0000 UTC
529,CLOSED,NTR: hypereutrophic lake,,2017-07-31 04:29:17 +0000 UTC
528,CLOSED,NTR: hypereutrophic water,enhancement,2017-07-31 04:29:17 +0000 UTC
527,OPEN,NTR: oil plume,enhancement,2017-07-31 19:31:20 +0000 UTC
526,CLOSED,NTR: Marine protected areas,enhancement, SDG Ontology Framework,2017-09-04 10:40:56 +0000 UTC
525,OPEN,NTR: algal turf,,2017-07-14 03:39:09 +0000 UTC
523,CLOSED,NTR: groundwater,enhancement,2017-07-31 04:29:16 +0000 UTC
522,OPEN,NTR: dwelling related,enhancement,2020-12-02 20:22:01 +0000 UTC
521,CLOSED,ROBOT import routines fail on special characters,bug,2017-07-05 22:19:06 +0000 UTC
520,CLOSED,NTR: concentration of chloride in water,enhancement,2017-07-31 04:29:16 +0000 UTC
516,OPEN,Import more useful synonym types from UBERON,enhancement,2017-06-26 17:20:07 +0000 UTC
515,CLOSED,NTR: temperature of water,class available!,2017-06-26 19:14:33 +0000 UTC
514,CLOSED,Is Envo curation linked at all to Gazetteer?,,2019-05-02 12:12:47 +0000 UTC
513,OPEN,Technosphere? Novel ecosystem? Natural ecosystem? How to represent which parts of biosphere that are under technical human influcence?,enhancement, interesting-discussion, class available!,2018-09-13 03:13:49 +0000 UTC
512,OPEN,Paleoclimate vocabulary: LinkedEarth ontology,enhancement, question, interesting-discussion, high priority, possible domain conflict,2017-11-13 19:35:04 +0000 UTC
511,CLOSED,Error in redirects for owl:versionIRIs,bug, high priority,2017-06-09 16:39:44 +0000 UTC
510,CLOSED,NTR: tree ring,,2017-05-22 12:23:22 +0000 UTC
509,CLOSED,NTR: diatomaceous earth,,2017-07-31 04:29:16 +0000 UTC
508,OPEN,NTR: dander,,2017-06-09 12:34:32 +0000 UTC
507,CLOSED,Homogenise replaced by / consider APs,enhancement,2017-05-04 14:13:02 +0000 UTC
506,OPEN,New classes: foehn winds phenomena,,2017-05-03 09:42:52 +0000 UTC
505,OPEN,New terms for anthropocentric specimen sites,enhancement, class available!,2017-06-26 19:45:19 +0000 UTC
504,OPEN,Term deprecation request sea ice formation process,,2017-05-02 15:24:31 +0000 UTC
503,CLOSED,NTR: Tree line,enhancement,2017-05-30 10:42:12 +0000 UTC
502,CLOSED,NTR: microplastic particle,enhancement, high priority,2017-07-31 04:29:16 +0000 UTC
501,CLOSED,NTR: Arctic tree-line ecotone,enhancement,2017-07-31 04:29:16 +0000 UTC
500,CLOSED,NTR: lichen woodland,enhancement,2017-07-31 04:29:16 +0000 UTC
499,CLOSED,PCO:microbial community,enhancement, in editor's version,2019-03-18 15:30:04 +0000 UTC
498,CLOSED,cryoform, PATO:frozen,enhancement,2017-04-11 16:35:15 +0000 UTC
497,OPEN,Request PATO:decreased porosity,enhancement,2017-04-11 11:13:19 +0000 UTC
496,OPEN,Map ice classes to WMO vocabularies,enhancement,2019-03-21 20:54:01 +0000 UTC
495,OPEN,Handling explosions,,2017-04-07 16:58:29 +0000 UTC
494,CLOSED,Create TSV export of envoPolar,enhancement, class available!,2017-08-17 20:03:14 +0000 UTC
493,OPEN,rafting and ridging processes,enhancement,2017-04-12 09:11:25 +0000 UTC
492,OPEN,agro patterns,,2017-06-28 12:26:43 +0000 UTC
491,OPEN,vegetated hill,enhancement, class available!,2017-06-26 19:14:47 +0000 UTC
490,CLOSED,soil humidity,soil,2017-07-31 04:29:16 +0000 UTC
489,CLOSED,meltpond -> intraglacial lake,enhancement,2019-08-13 08:43:54 +0000 UTC
488,OPEN,Provide astronomical body references for horizons,enhancement, axiomatization,2017-04-06 13:10:46 +0000 UTC
486,OPEN,handling depression,bug, enhancement,2017-04-06 12:30:13 +0000 UTC
485,OPEN,Foam and other colloids,enhancement, axiomatization,2017-03-31 13:27:23 +0000 UTC
484,OPEN,Request new PATO qualities?,enhancement,2017-03-31 15:23:35 +0000 UTC
483,CLOSED,Prepping pull request 3 for project cryophile,enhancement, axiomatization,2017-04-04 10:07:31 +0000 UTC
482,CLOSED,Term expansion request: Marine Sediment,bug, enhancement,2017-04-04 10:30:44 +0000 UTC
480,OPEN,Incorporate non-cloud meteors,enhancement,2017-03-28 15:48:00 +0000 UTC
479,OPEN,Incorporate cloud varieties,enhancement,2017-03-28 15:48:22 +0000 UTC
478,OPEN,Incorporate cloud species,enhancement,2017-03-28 15:44:15 +0000 UTC
477,CLOSED,Incorporate cloud genera,enhancement, in editor's version,2019-03-18 15:30:04 +0000 UTC
476,CLOSED,new class: basin,enhancement,2017-04-04 10:28:49 +0000 UTC
475,OPEN,new arctic ice associated classes,enhancement, interesting-discussion, axiomatization,2017-04-05 11:20:34 +0000 UTC
474,OPEN,new classes: phase transition process & relevant subclasses,enhancement,2017-03-28 16:08:13 +0000 UTC
473,CLOSED,new/ updated classes: glaciers, glacial ice & erosionally enriched ice,,2017-04-04 10:19:08 +0000 UTC
472,OPEN,new classes: firn / firn-ice transition / névé-firn transition / related terms,,2018-04-09 15:01:11 +0000 UTC
471,CLOSED,névé,,2017-03-31 08:54:24 +0000 UTC
470,OPEN,NTR Migration path,class available!,2017-04-11 19:29:25 +0000 UTC
467,CLOSED,Request for new category,,2017-03-13 04:04:36 +0000 UTC
466,CLOSED,Environment ontology - new category for terrestrial subsurface fluid,,2017-07-03 18:37:36 +0000 UTC
465,CLOSED,incorrect axiom annotation for ice,,2017-02-24 22:01:52 +0000 UTC
